,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
OR10G7,0.043255854461552806,3.8413716652030416e-14,3.362695e-05,0.0,0.009900990099009901,2.6356665873099728e-05,5.808525703432019e-14,0.0,0.010144457068657686
LAD1,0.04323602813528905,3.952393967665557e-14,3.362695e-05,0.0,0.009900990099009901,1.8390080918256974e-05,5.973391386900087e-14,0.0,0.010144457068657686
ARF4,0.04323263241173505,3.963496197911809e-14,3.362695e-05,0.0,0.009900990099009901,1.8340653033020753e-05,5.987154377510285e-14,0.0,0.010144457068657686
CTSE,0.043224191311734446,4.007905118896815e-14,3.362695e-05,0.0,0.009900990099009901,1.906338158236372e-05,6.051190416049545e-14,0.0,0.010144457068657686
KNCN,0.04318974861788317,4.196643033083092e-14,3.362695e-05,0.0,0.009900990099009901,2.3349543797285704e-05,6.332962323566034e-14,0.0,0.010144457068657686
C3orf80,0.043136779054935216,4.496403249731884e-14,3.362695e-05,0.0,0.009900990099009901,2.375077038283876e-05,6.781905354045073e-14,0.0,0.010144457068657686
LCE3D,0.04311600847552183,4.618527782440651e-14,3.362695e-05,0.0,0.009900990099009901,2.1103805949978563e-05,6.96260469714671e-14,0.0,0.010144457068657686
FUT4,0.04310818005574024,4.6629367034256575e-14,3.362695e-05,0.0,0.009900990099009901,1.7716734002541718e-05,7.026022154835245e-14,0.0,0.010144457068657686
C3orf84,0.04310466755137614,4.6851411639181606e-14,3.362695e-05,0.0,0.009900990099009901,1.9060272827315482e-05,7.055935487828555e-14,0.0,0.010144457068657686
ZNF581,0.04303451532520624,5.140332604014475e-14,3.362695e-05,0.0,0.009900990099009901,2.383753733590486e-05,7.737580437553148e-14,0.0,0.010144457068657686
OR4K13,0.04302064303596604,5.229150445984487e-14,3.362695e-05,0.0,0.009900990099009901,2.1118931158836774e-05,7.86732765193253e-14,0.0,0.010144457068657686
KLHL31,0.04301461612315412,5.2735593669694936e-14,3.362695e-05,0.0,0.009900990099009901,1.8578164386958382e-05,7.93016446160826e-14,0.0,0.010144457068657686
CCR7,0.04300912951893055,5.306866057708248e-14,3.362695e-05,0.0,0.009900990099009901,1.7614666668784922e-05,7.976251589741857e-14,0.0,0.010144457068657686
OR8H3,0.04300147936274111,5.362377208939506e-14,3.362695e-05,0.0,0.009900990099009901,2.0925894898903828e-05,8.05564928734027e-14,0.0,0.010144457068657686
APOBEC4,0.04296728536962114,5.6066262743570405e-14,3.362695e-05,0.0,0.009900990099009901,2.239640535743877e-05,8.418357769304866e-14,0.0,0.010144457068657686
LCE1C,0.04295604241197062,5.695444116327053e-14,3.362695e-05,0.0,0.009900990099009901,2.2330298735742125e-05,8.547439894437798e-14,0.0,0.010144457068657686
AC090360.1,0.04294788140177313,5.750955267558311e-14,3.362695e-05,0.0,0.009900990099009901,1.5676704010463316e-05,8.626432901337466e-14,0.0,0.010144457068657686
CCDC185,0.04287761270314875,6.306066779870889e-14,3.362695e-05,0.0,0.009900990099009901,2.5198985015575573e-05,9.454372983314676e-14,0.0,0.010144457068657686
CSF2,0.042838744814990594,6.628031457012185e-14,3.362695e-05,0.0,0.009900990099009901,1.9029912577694974e-05,9.932115070447829e-14,0.0,0.010144457068657686
ZNF18,0.04282230077658864,6.772360450213455e-14,3.362695e-05,0.0,0.009900990099009901,1.758122516289959e-05,1.0143325686789998e-13,0.0,0.010144457068657686
BPIFB4,0.04281613862779318,6.827871601444713e-14,3.362695e-05,0.0,0.009900990099009901,1.685455041630949e-05,1.0221364672821425e-13,0.0,0.010144457068657686
CRYBG2,0.04280051153598321,6.961098364399732e-14,3.362695e-05,0.0,0.009900990099009901,1.694322611364941e-05,1.0415608525286381e-13,0.0,0.010144457068657686
UTP23,0.042729111114319984,7.638334409421077e-14,3.362695e-05,0.0,0.009900990099009901,1.7652340456000533e-05,1.1423231918376486e-13,0.0,0.010144457068657686
KRT6B,0.04272749177357862,7.66053886991358e-14,3.362695e-05,0.0,0.009900990099009901,2.160062384205801e-05,1.1450730747254977e-13,0.0,0.010144457068657686
CTXND2,0.04269510083489823,7.982503547054876e-14,3.362695e-05,0.0,0.009900990099009901,2.0060546688592678e-05,1.1926051116117842e-13,0.0,0.010144457068657686
CXCR2,0.04269251723533289,8.01581023779363e-14,3.362695e-05,0.0,0.009900990099009901,1.5018193582285895e-05,1.1969851027068636e-13,0.0,0.010144457068657686
DCP1B,0.042640090907727995,8.570921750106208e-14,3.362695e-05,0.0,0.009900990099009901,2.1799742215945885e-05,1.2792420522546578e-13,0.0,0.010144457068657686
HTR3E,0.04260816585178749,8.93729534823251e-14,3.362695e-05,0.0,0.009900990099009901,2.3369504003216907e-05,1.3332613647288678e-13,0.0,0.010144457068657686
FETUB,0.042596122015525796,9.08162434143378e-14,3.362695e-05,0.0,0.009900990099009901,1.6555807568935524e-05,1.3541189375895299e-13,0.0,0.010144457068657686
AGXT2,0.04253102183953049,9.869882688917642e-14,3.362695e-05,0.0,0.009900990099009901,2.1286165956842187e-05,1.470921414145699e-13,0.0,0.010144457068657686
PYHIN1,0.04250664248802357,1.0191847366058937e-13,3.362695e-05,0.0,0.009900990099009901,1.777997183615088e-05,1.5181500545271504e-13,0.0,0.010144457068657686
KRT9,0.042455422186716024,1.0880185641326534e-13,3.362695e-05,0.0,0.009900990099009901,1.5532025595753886e-05,1.6198787555324866e-13,0.0,0.010144457068657686
KRT13,0.04244837685892226,1.0980105713542798e-13,3.362695e-05,0.0,0.009900990099009901,2.220600742246131e-05,1.6339443026105353e-13,0.0,0.010144457068657686
TMEM202,0.04239728352809389,1.1735057370287905e-13,3.362695e-05,0.0,0.009900990099009901,2.438030976611086e-05,1.7454225141727176e-13,0.0,0.010144457068657686
SDR42E1,0.042387278068195366,1.1879386363489175e-13,3.362695e-05,0.0,0.009900990099009901,2.1547677436739343e-05,1.7660138300529002e-13,0.0,0.010144457068657686
ABCC11,0.04238675422962424,1.1890488593735427e-13,3.362695e-05,0.0,0.009900990099009901,2.024774024737405e-05,1.766788795503035e-13,0.0,0.010144457068657686
MRGPRX2,0.042369680132862776,1.2156942119645464e-13,3.362695e-05,0.0,0.009900990099009901,2.0164613205684816e-05,1.8054864534126926e-13,0.0,0.010144457068657686
TFDP1,0.04235129872631419,1.2445600106048005e-13,3.362695e-05,1.1102230246251565e-16,0.009900990099009901,2.6499780887623212e-05,1.847441876207027e-13,1.4350146806874063e-16,0.010144457068657686
ZC3H12D,0.04232592151615349,1.2856382625159313e-13,3.362695e-05,0.0,0.009900990099009901,1.5333896163964804e-05,1.9074751669375835e-13,0.0,0.010144457068657686
CTRB1,0.042305170268674024,1.3200551762793111e-13,3.362695e-05,0.0,0.009900990099009901,1.7386845565835655e-05,1.9575707013534026e-13,0.0,0.010144457068657686
IRF5,0.04226784810842689,1.3855583347321954e-13,3.362695e-05,0.0,0.009900990099009901,2.0867672973511904e-05,2.053693183891594e-13,0.0,0.010144457068657686
PGM5,0.042267139233231964,1.3866685577568205e-13,3.362695e-05,0.0,0.009900990099009901,2.3211001572196825e-05,2.0543237892693636e-13,0.0,0.010144457068657686
PANX3,0.04225346785549196,1.411093464298574e-13,3.362695e-05,0.0,0.009900990099009901,1.4916290067734312e-05,2.0894769955062794e-13,0.0,0.010144457068657686
OR2B6,0.042247493039451564,1.4221956945448255e-13,3.362695e-05,0.0,0.009900990099009901,1.7095731081672493e-05,2.104877692962248e-13,0.0,0.010144457068657686
AC011195.2,0.04221047502087943,1.4910295220715852e-13,3.362695e-05,0.0,0.009900990099009901,2.5767124962769515e-05,2.2056649734786762e-13,0.0,0.010144457068657686
OR5L1,0.04219577130110206,1.5187850976872141e-13,3.362695e-05,0.0,0.009900990099009901,2.1546945955359945e-05,2.2456162114645846e-13,0.0,0.010144457068657686
C16orf91,0.04217102723735582,1.567634910770721e-13,3.362695e-05,0.0,0.009900990099009901,2.2940943381202916e-05,2.3167018385774203e-13,0.0,0.010144457068657686
ACTA1,0.042164687546490005,1.580957587066223e-13,3.362695e-05,0.0,0.009900990099009901,1.804808981056671e-05,2.3352401581480397e-13,0.0,0.010144457068657686
NMNAT1,0.04215259451374933,1.6053824936079764e-13,3.362695e-05,0.0,0.009900990099009901,1.644957245348974e-05,2.3701513193031147e-13,0.0,0.010144457068657686
MED11,0.042096596897696625,1.724176357242868e-13,3.362695e-05,0.0,0.009900990099009901,1.2357176581039882e-05,2.5442838523013303e-13,0.0,0.010144457068657686
FANCM,0.04206771046887591,1.7896795156957523e-13,3.362695e-05,0.0,0.009900990099009901,1.8387708482202605e-05,2.639645303386065e-13,0.0,0.010144457068657686
AHCTF1,0.042028016771762725,1.8829382497642655e-13,3.362695e-05,0.0,0.009900990099009901,1.906473609232154e-05,2.775830343632824e-13,0.0,0.010144457068657686
PLG,0.04201834696519973,1.9062529332813938e-13,3.362695e-05,0.0,0.009900990099009901,2.203164002132331e-05,2.8088206286071617e-13,0.0,0.010144457068657686
INTS7,0.04200844805504849,1.929567616798522e-13,3.362695e-05,0.0,0.009900990099009901,1.763240447069846e-05,2.8417785225309603e-13,0.0,0.010144457068657686
LAYN,0.0419762321900052,2.0106138975961585e-13,3.362695e-05,0.0,0.009900990099009901,2.4159052408481482e-05,2.959686797246553e-13,0.0,0.010144457068657686
TCHHL1,0.041958656969538814,2.05613304160579e-13,3.362695e-05,0.0,0.009900990099009901,2.2174994011221273e-05,3.025208006286106e-13,0.0,0.010144457068657686
KRTAP24-1,0.04195219510800628,2.0738966099997924e-13,3.362695e-05,0.0,0.009900990099009901,1.880233094060674e-05,3.0498479558820476e-13,0.0,0.010144457068657686
SPA17,0.04192797743985439,2.1382895454280515e-13,3.362695e-05,0.0,0.009900990099009901,1.7239878544754817e-05,3.1430027615306977e-13,0.0,0.010144457068657686
TGM6,0.041783150691537874,2.5701663020072374e-13,3.362695e-05,0.0,0.009900990099009901,1.8870681812528176e-05,3.7759544103926115e-13,0.0,0.010144457068657686
MROH2A,0.04178216995225489,2.573496971081113e-13,3.362695e-05,0.0,0.009900990099009901,2.0910151911440243e-05,3.7789970206771113e-13,0.0,0.010144457068657686
RNASE13,0.04174800138665501,2.687849942617504e-13,3.362695e-05,0.0,0.009900990099009901,2.3281999705925704e-05,3.944985238675397e-13,0.0,0.010144457068657686
WNT9B,0.04173767390650758,2.723377079405509e-13,3.362695e-05,0.0,0.009900990099009901,1.718969555536524e-05,3.9951741996168835e-13,0.0,0.010144457068657686
ATP23,0.041728413123228975,2.7544633240950134e-13,3.362695e-05,0.0,0.009900990099009901,2.0677915281141113e-05,4.038802527998553e-13,0.0,0.010144457068657686
PEX11A,0.04170638289420735,2.8332891588433995e-13,3.362695e-05,0.0,0.009900990099009901,2.02056551588836e-05,4.152353432599022e-13,0.0,0.010144457068657686
FSHR,0.0417023190126828,2.8477220581635265e-13,3.362695e-05,0.0,0.009900990099009901,2.2501318217027348e-05,4.1714678586379783e-13,0.0,0.010144457068657686
MROH2B,0.04169442758737429,2.8765878568037806e-13,3.362695e-05,0.0,0.009900990099009901,2.13908865172793e-05,4.2116952515428705e-13,0.0,0.010144457068657686
PROZ,0.041683296855012125,2.916555885690286e-13,3.362695e-05,1.1102230246251565e-16,0.009900990099009901,2.4712882096018804e-05,4.268130564424809e-13,1.4350146806874063e-16,0.010144457068657686
PYY,0.04158316348390077,3.310685059432217e-13,3.362695e-05,1.1102230246251565e-16,0.009900990099009901,2.6029795868961633e-05,4.842542749047612e-13,1.4350146806874063e-16,0.010144457068657686
SMR3B,0.041580572856788636,3.3217872896784684e-13,3.362695e-05,0.0,0.009900990099009901,1.9859223309572996e-05,4.856414166196591e-13,0.0,0.010144457068657686
KLK1,0.04157819364351216,3.331779296900095e-13,3.362695e-05,0.0,0.009900990099009901,2.1914062221091158e-05,4.868649727569549e-13,0.0,0.010144457068657686
CLEC4F,0.04156414401757322,3.390621117205228e-13,3.362695e-05,0.0,0.009900990099009901,1.8043000957575426e-05,4.952221690173167e-13,0.0,0.010144457068657686
ZNF519,0.04154778544734437,3.461675390781238e-13,3.362695e-05,0.0,0.009900990099009901,1.9416851779155006e-05,5.053540716468961e-13,0.0,0.010144457068657686
DIO3,0.04154145074019648,3.489430966396867e-13,3.362695e-05,0.0,0.009900990099009901,1.6718094944493492e-05,5.091582149411771e-13,0.0,0.010144457068657686
STRADB,0.041532579097624,3.5282887722587475e-13,3.362695e-05,0.0,0.009900990099009901,1.5981839965840008e-05,5.145778471937892e-13,0.0,0.010144457068657686
C9orf131,0.04151617472255849,3.602673714908633e-13,3.362695e-05,0.0,0.009900990099009901,1.506811270509236e-05,5.251710954677307e-13,0.0,0.010144457068657686
TPSG1,0.04151148533961866,3.623767952376511e-13,3.362695e-05,0.0,0.009900990099009901,2.1004404991743853e-05,5.279895025317889e-13,0.0,0.010144457068657686
PDE10A,0.04148885028608375,3.7281289166912757e-13,3.362695e-05,0.0,0.009900990099009901,2.1396623520000212e-05,5.429313956346518e-13,0.0,0.010144457068657686
OR4X1,0.0414853630760634,3.744782262060653e-13,3.362695e-05,0.0,0.009900990099009901,1.6062127261539705e-05,5.450920323232391e-13,0.0,0.010144457068657686
PSAPL1,0.04146440146002083,3.844702334276917e-13,3.362695e-05,0.0,0.009900990099009901,2.0069033159217302e-05,5.593650340849055e-13,0.0,0.010144457068657686
TSHZ3,0.04145684125466435,3.8824499171141724e-13,3.362695e-05,0.0,0.009900990099009901,2.0951697853580403e-05,5.645831193088957e-13,0.0,0.010144457068657686
LRRC10,0.041443066757975225,3.950173521616307e-13,3.362695e-05,0.0,0.009900990099009901,1.8398751579116318e-05,5.741531281419051e-13,0.0,0.010144457068657686
IDO1,0.04141106003855104,4.11226608321158e-13,3.362695e-05,0.0,0.009900990099009901,2.364250702942275e-05,5.974236440501084e-13,0.0,0.010144457068657686
C19orf84,0.04140666832757629,4.134470543704083e-13,3.362695e-05,0.0,0.009900990099009901,1.764376057822462e-05,6.003587430354428e-13,0.0,0.010144457068657686
MS4A6E,0.04138755503582102,4.235500838944972e-13,3.362695e-05,0.0,0.009900990099009901,1.8924865535058875e-05,6.147316166828698e-13,0.0,0.010144457068657686
OR3A1,0.04137517469823806,4.3021142204224816e-13,3.362695e-05,0.0,0.009900990099009901,1.734013045520193e-05,6.240978076048087e-13,0.0,0.010144457068657686
SP140,0.04136323776621663,4.3665071558507407e-13,3.362695e-05,0.0,0.009900990099009901,1.9819584507097225e-05,6.331329853819344e-13,0.0,0.010144457068657686
GHSR,0.04135387049968717,4.418687638008123e-13,3.362695e-05,0.0,0.009900990099009901,2.2180739091584878e-05,6.403895127548005e-13,0.0,0.010144457068657686
ZG16B,0.04131183878639478,4.658495811327157e-13,3.362695e-05,0.0,0.009900990099009901,1.9569430960254545e-05,6.748183212931661e-13,0.0,0.010144457068657686
LECT2,0.04128476556079171,4.818367926873179e-13,3.362695e-05,0.0,0.009900990099009901,2.3173011796837104e-05,6.976401438522944e-13,0.0,0.010144457068657686
RAET1L,0.04126877639224942,4.916067553040193e-13,3.362695e-05,0.0,0.009900990099009901,2.061487760845397e-05,7.114424823502451e-13,0.0,0.010144457068657686
CLPSL2,0.04123672895997397,5.118128143521972e-13,3.362695e-05,2.220446049250313e-16,0.009900990099009901,2.6608582634665645e-05,7.403271181565051e-13,2.8613995480029805e-16,0.010144457068657686
ZNF775,0.04122049079297288,5.222489107836736e-13,3.362695e-05,0.0,0.009900990099009901,2.3970197283358943e-05,7.550586661932631e-13,0.0,0.010144457068657686
PLEKHN1,0.041189772137349465,5.42788036739239e-13,3.362695e-05,0.0,0.009900990099009901,2.1508029262084402e-05,7.843757756347386e-13,0.0,0.010144457068657686
C9orf64,0.04117232610362507,5.547784454051907e-13,3.362695e-05,0.0,0.009900990099009901,1.6283301737393853e-05,8.013169649569437e-13,0.0,0.010144457068657686
OR10C1,0.0411389457955511,5.784261958297066e-13,3.362695e-05,0.0,0.009900990099009901,1.633735387033251e-05,8.350715050476996e-13,0.0,0.010144457068657686
PPP1R35,0.04111811757703343,5.936362512670712e-13,3.362695e-05,0.0,0.009900990099009901,2.2066894884267303e-05,8.56617967196351e-13,0.0,0.010144457068657686
KRTAP9-9,0.04111740421651223,5.941913627793838e-13,3.362695e-05,0.0,0.009900990099009901,1.8293052317592616e-05,8.570067732394958e-13,0.0,0.010144457068657686
OR2T11,0.04111509721430738,5.958566973163215e-13,3.362695e-05,0.0,0.009900990099009901,2.0999480663016564e-05,8.589957193411651e-13,0.0,0.010144457068657686
TMEM212,0.04110485691803076,6.035172361862351e-13,3.362695e-05,0.0,0.009900990099009901,2.0174432526904128e-05,8.696213777899642e-13,0.0,0.010144457068657686
HPSE2,0.04109841793789195,6.084022174945858e-13,3.362695e-05,0.0,0.009900990099009901,1.8486420837382943e-05,8.762393914948427e-13,0.0,0.010144457068657686
OR2B2,0.04108802393710579,6.163958232718869e-13,3.362695e-05,0.0,0.009900990099009901,2.2833174322459764e-05,8.873260411783401e-13,0.0,0.010144457068657686
KRT12,0.041059099567899056,6.390443729742401e-13,3.362695e-05,0.0,0.009900990099009901,1.781130790789803e-05,9.194883064377556e-13,0.0,0.010144457068657686
NEUROG1,0.04105832618988023,6.395994844865527e-13,3.362695e-05,0.0,0.009900990099009901,1.7496369489523606e-05,9.198458549662789e-13,0.0,0.010144457068657686
OR7C1,0.04100014148181415,6.87672141452822e-13,3.362695e-05,0.0,0.009900990099009901,2.4164419360954204e-05,9.885081094194854e-13,0.0,0.010144457068657686
PERM1,0.04098131873773048,7.039924199148118e-13,3.362695e-05,0.0,0.009900990099009901,1.6386166831055578e-05,1.0114833619465687e-12,0.0,0.010144457068657686
CST8,0.040971200972311675,7.129852264142755e-13,3.362695e-05,0.0,0.009900990099009901,2.2281985742992392e-05,1.0239136808247136e-12,0.0,0.010144457068657686
CLIC6,0.0409613030784844,7.217559883088143e-13,3.362695e-05,0.0,0.009900990099009901,1.9994560712356525e-05,1.0360133803475804e-12,0.0,0.010144457068657686
ERICH5,0.04091707429257102,7.6261219561502e-13,3.362695e-05,0.0,0.009900990099009901,1.947796971872211e-05,1.0941351443544047e-12,0.0,0.010144457068657686
APOA4,0.04089648530835391,7.823741654533478e-13,3.362695e-05,0.0,0.009900990099009901,2.185381833468239e-05,1.121951480095623e-12,0.0,0.010144457068657686
JSRP1,0.04089515404303443,7.83706433082898e-13,3.362695e-05,0.0,0.009900990099009901,1.9936366093715595e-05,1.1233250354747702e-12,0.0,0.010144457068657686
UTF1,0.040859159800821124,8.19455614475828e-13,3.362695e-05,9.547918011776346e-15,0.009900990099009901,2.752439566300238e-05,1.174005178332132e-12,1.1984834324405456e-14,0.010144457068657686
CCR9,0.04085243556343583,8.26338997228504e-13,3.362695e-05,0.0,0.009900990099009901,2.1168926860918627e-05,1.183301666675662e-12,0.0,0.010144457068657686
GABPA,0.040825820960195706,8.540945728441329e-13,3.362695e-05,0.0,0.009900990099009901,2.2348172201420122e-05,1.2224636061700376e-12,0.0,0.010144457068657686
BCHE,0.040789656314020845,8.93285445613401e-13,3.362695e-05,0.0,0.009900990099009901,2.110915695727818e-05,1.2779477047402018e-12,0.0,0.010144457068657686
GAST,0.040780865256143876,9.030554082301023e-13,3.362695e-05,0.0,0.009900990099009901,2.201184897514306e-05,1.2913089726836545e-12,0.0,0.010144457068657686
SLC51B,0.04076959561662383,9.157119507108291e-13,3.362695e-05,0.0,0.009900990099009901,1.8145933434816332e-05,1.3087831596629286e-12,0.0,0.010144457068657686
DEFA6,0.040764973728722745,9.210410212290299e-13,3.362695e-05,0.0,0.009900990099009901,2.2515936121326757e-05,1.3157728874700428e-12,0.0,0.010144457068657686
SLC23A3,0.04076242327665613,9.239276010930553e-13,3.362695e-05,0.0,0.009900990099009901,2.0047311494986336e-05,1.3192683499662855e-12,0.0,0.010144457068657686
RNF224,0.040731190650658354,9.603429163007604e-13,3.362695e-05,0.0,0.009900990099009901,1.652941866287741e-05,1.3706131060429501e-12,0.0,0.010144457068657686
